COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Subventions_parHab,places_migrants_p1k,Total_places_migrants,Number_of_Mosques,Mosque_p100k,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score
67291,67,Mertzwiller,3367,0.0,0,8.0,36.6,0.0,0,0,0.0,110,68,53,80,37
67292,67,Mietesheim,669,0.0,0,0.0,36.6,0.0,0,0,0.0,23,68,53,80,26
67293,67,Minversheim,703,0.0,0,0.0,51.7,0.0,0,0,0.0,27,68,53,80,31
67295,67,Mittelbergheim,599,0.0,0,0.0,43.6,0.0,0,0,0.0,30,68,53,80,28
67296,67,Mittelhausbergen,2075,0.0,0,3.0,440.0,0.0,0,0,0.0,46,68,53,80,170
67298,67,Mittelschaeffolsheim,565,0.0,0,0.0,13.2,0.0,0,0,0.0,29,68,53,80,18
67299,67,Mollkirch,881,0.0,0,0.0,36.3,0.0,0,0,0.0,29,68,53,80,26
67300,67,Molsheim,9328,0.0,0,19.0,40.2,0.0,0,1,10.72,65,68,139,80,52
67301,67,Mommenheim,2251,0.0,0,4.0,12.2,0.0,0,0,0.0,40,68,53,80,23
67302,67,Monswiller,1994,0.0,0,11.0,76.8,0.0,0,0,0.0,106,124,53,80,55
67303,67,Morsbronn-les-Bains,680,0.0,0,3.0,24.2,0.0,0,0,0.0,26,68,53,80,26
67304,67,Morschwiller,614,0.0,0,3.0,16.1,0.0,0,0,0.0,29,68,53,80,23
67305,67,Mothern,1927,0.0,0,0.0,117.7,0.0,0,0,0.0,32,68,53,80,54
67306,67,Muhlbach-sur-Bruche,663,0.0,0,0.0,101.8,0.0,0,0,0.0,29,68,53,80,49
67307,67,Mulhausen,440,0.0,0,0.0,31.8,0.0,0,0,0.0,25,68,53,80,24
67308,67,Munchhausen,799,0.0,0,0.0,124.9,0.0,0,0,0.0,29,68,53,80,57
67309,67,Mundolsheim,5236,0.0,0,7.0,392.2,0.0,0,0,0.0,76,68,53,80,159
67310,67,Mussig,1124,0.0,0,0.0,19.2,0.0,0,0,0.0,31,68,53,80,20
67311,67,Muttersholtz,2288,0.0,0,3.0,19.2,0.0,0,0,0.0,35,68,53,80,24
67312,67,Mutzenhouse,450,0.0,0,0.0,34.5,0.0,0,0,0.0,20,68,53,80,25
67313,67,Mutzig,6101,0.0,0,19.0,31.8,0.0,0,0,0.0,44,68,53,80,49
67314,67,Natzwiller,526,0.0,0,0.0,80.2,0.0,0,0,0.0,25,68,53,80,41
67315,67,Neewiller-près-Lauterbourg,653,0.0,0,0.0,114.7,0.0,0,0,0.0,31,68,53,80,53
67317,67,Neubois,654,0.0,0,0.0,166.9,0.0,0,0,0.0,28,68,53,80,71
67319,67,Neuhaeusel,396,0.0,0,0.0,43.7,0.0,0,0,0.0,25,68,53,80,28
67320,67,Neuve-Église,617,0.0,0,0.0,158.6,0.0,0,0,0.0,148,68,53,80,68
67321,67,Neuviller-la-Roche,331,0.0,0,0.0,93.0,0.0,0,0,0.0,28,68,53,80,46
67322,67,Neuwiller-lès-Saverne,1099,0.0,0,4.0,36.4,0.0,0,0,0.0,33,68,53,80,31
67324,67,Niederbronn-les-Bains,4372,0.0,0,8.0,76.0,0.0,0,0,0.0,70,94,53,80,50
67325,67,Niederhaslach,1382,0.0,0,2.0,22.9,0.0,0,1,72.36,127,68,633,80,24
67326,67,Niederhausbergen,1697,0.0,0,2.0,410.6,0.0,0,0,0.0,33,68,53,80,159
67327,67,Niederlauterbach,941,0.0,0,1.0,114.7,0.0,0,0,0.0,29,68,53,80,55
67328,67,Niedermodern,900,0.0,0,7.0,12.2,0.0,0,0,0.0,32,68,53,80,27
67329,67,Niedernai,1239,0.0,0,0.0,20.3,0.0,0,0,0.0,35,68,53,80,20
67330,67,Niederrœdern,894,0.0,0,0.0,115.9,0.0,0,0,0.0,24,68,53,80,54
67331,67,Niederschaeffolsheim,1331,0.0,0,2.0,12.2,0.0,0,0,0.0,31,68,53,80,20
67333,67,Niedersoultzbach,298,0.0,0,0.0,38.8,0.0,0,0,0.0,26,68,53,80,27
67334,67,Niedersteinbach,115,0.0,0,0.0,24.2,0.0,0,0,0.0,22,68,53,80,22
67335,67,Nordheim,947,0.0,0,4.0,71.6,0.0,0,0,0.0,30,68,53,80,43
67336,67,Nordhouse,1729,0.0,0,0.0,37.0,0.0,0,0,0.0,33,68,53,80,26
67337,67,Nothalten,424,0.0,0,0.0,30.9,0.0,0,0,0.0,29,68,53,80,24
67338,67,Obenheim,1381,0.0,0,1.0,19.8,0.0,0,0,0.0,30,68,53,80,21
67339,67,Betschdorf,4212,0.0,0,2.0,38.2,0.0,0,0,0.0,36,68,53,80,29
67340,67,Oberbronn,1416,0.0,0,1.0,36.6,0.0,0,0,0.0,29,68,53,80,27
67341,67,Oberdorf-Spachbach,423,0.0,0,6.0,24.2,0.0,0,0,0.0,25,68,53,80,30
67342,67,Oberhaslach,1743,0.0,0,0.0,9.9,0.0,0,0,0.0,104,68,53,148,17
67343,67,Oberhausbergen,5652,0.0,0,15.0,414.7,0.0,0,0,0.0,56,68,53,80,177
67344,67,Oberhoffen-lès-Wissembourg,312,0.0,0,0.0,110.2,0.0,0,0,0.0,18,68,53,80,52
67345,67,Oberhoffen-sur-Moder,3878,0.0,0,2.0,25.5,0.0,0,0,0.0,36,68,53,80,25
67346,67,Oberlauterbach,549,0.0,0,0.0,114.7,0.0,0,0,0.0,27,68,53,80,53
67347,67,Obermodern-Zutzendorf,1767,0.0,0,0.0,43.1,0.0,0,0,0.0,33,68,53,80,28
67348,67,Obernai,12303,0.0,0,16.0,92.6,0.0,0,1,8.13,77,77,158,99,67
67349,67,Oberrœdern,509,0.0,0,0.0,27.6,0.0,0,0,0.0,14,68,53,80,23
67350,67,Oberschaeffolsheim,2578,0.0,0,7.0,388.5,0.0,0,0,0.0,39,68,53,80,158
67351,67,Seebach,1620,0.0,0,0.0,110.2,0.0,0,0,0.0,108,137,53,80,126
67352,67,Obersoultzbach,389,0.0,0,0.0,32.1,0.0,0,0,0.0,30,68,53,80,24
67353,67,Obersteinbach,234,0.0,0,0.0,24.2,0.0,0,0,0.0,19,68,53,80,22
67354,67,Odratzheim,526,0.0,0,2.0,61.8,0.0,0,0,0.0,28,68,53,80,37
67355,67,Oermingen,1098,0.0,0,0.0,24.4,0.0,0,0,0.0,61,68,53,80,22
67356,67,Offendorf,2481,0.0,0,4.0,14.2,0.0,0,0,0.0,32,68,53,80,24
67358,67,Offwiller,807,0.0,0,0.0,48.2,0.0,0,0,0.0,30,68,53,80,30
67359,67,Ohlungen,1381,0.0,0,0.0,12.2,0.0,0,0,0.0,31,68,53,80,18
67360,67,Ohnenheim,1155,0.0,0,0.0,26.3,0.0,0,0,0.0,32,68,53,80,22
67361,67,Olwisheim,490,0.0,0,0.0,12.2,0.0,0,0,0.0,27,68,53,80,18
67362,67,Orschwiller,627,0.0,0,2.0,19.2,0.0,0,0,0.0,94,68,53,80,23
67363,67,Osthoffen,809,0.0,0,2.0,388.5,0.0,0,0,0.0,28,68,53,80,151
67364,67,Osthouse,955,0.0,0,0.0,21.6,0.0,0,0,0.0,29,68,53,80,21
67365,67,Ostwald,13492,17.42,1,25.0,408.6,0.0,0,0,0.0,87,96,93,100,231
67366,67,Ottersthal,821,0.0,0,0.0,73.2,0.0,0,0,0.0,29,68,53,80,39
67367,67,Otterswiller,1306,0.0,0,2.0,95.0,0.0,0,0,0.0,33,68,53,80,49
67368,67,Ottrott,1594,0.0,0,4.0,36.3,0.0,0,0,0.0,38,68,53,80,31
67369,67,Ottwiller,245,0.0,0,0.0,14.4,0.0,0,0,0.0,27,68,53,80,18
67370,67,Petersbach,677,0.0,0,0.0,34.7,0.0,0,0,0.0,31,68,53,80,25
67371,67,La Petite-Pierre,599,0.0,0,4.0,32.8,0.0,0,0,0.0,29,68,53,80,30
67372,67,Val-de-Moder,5047,0.0,0,7.0,24.4,0.0,0,0,0.0,39,68,53,80,31
67373,67,Pfalzweyer,324,0.0,0,0.0,34.7,0.0,0,0,0.0,19,68,53,80,25
67375,67,Pfulgriesheim,1289,0.0,0,4.0,25.5,0.0,0,0,0.0,32,68,53,80,27
67377,67,Plaine,983,0.0,0,0.0,73.7,0.0,0,0,0.0,31,68,53,80,39
67378,67,Plobsheim,4471,0.0,0,8.0,389.3,0.0,0,0,0.0,39,68,53,80,159
67379,67,Preuschdorf,891,0.0,0,0.0,27.0,0.0,0,0,0.0,25,68,53,80,23
67380,67,Printzheim,205,0.0,0,0.0,70.8,0.0,0,0,0.0,15,68,53,80,38
67381,67,Puberg,344,0.0,0,1.0,28.8,0.0,0,0,0.0,23,68,53,80,25
67382,67,Quatzenheim,755,0.0,0,0.0,26.2,0.0,0,0,0.0,191,68,53,237,22
67383,67,Rangen,209,0.0,0,0.0,56.8,0.0,0,0,0.0,24,68,53,80,33
67384,67,Ranrupt,308,0.0,0,0.0,91.0,0.0,0,0,0.0,24,68,53,80,45
67385,67,Ratzwiller,235,0.0,0,0.0,68.5,0.0,0,0,0.0,21,68,53,80,37
67386,67,Rauwiller,224,0.0,0,0.0,20.4,0.0,0,0,0.0,23,68,53,80,20
67387,67,Reichsfeld,289,0.0,0,0.0,30.9,0.0,0,0,0.0,12,68,53,80,24
67388,67,Reichshoffen,5407,0.0,0,6.0,90.4,0.0,0,0,0.0,37,68,53,80,53
67389,67,Reichstett,4554,0.0,0,12.0,399.7,0.0,0,0,0.0,101,68,53,106,168
67391,67,Reinhardsmunster,437,0.0,0,0.0,76.4,0.0,0,0,0.0,29,68,53,80,40
67392,67,Reipertswiller,842,0.0,0,1.0,26.9,0.0,0,0,0.0,28,68,53,80,24
67394,67,Retschwiller,275,0.0,0,0.0,29.0,0.0,0,0,0.0,9,68,53,80,23
67395,67,Reutenbourg,391,0.0,0,0.0,91.0,0.0,0,0,0.0,30,68,53,80,45
67396,67,Rexingen,202,0.0,0,0.0,12.5,0.0,0,0,0.0,21,68,53,80,18
67397,67,Rhinau,2699,0.0,0,4.0,26.6,0.0,0,0,0.0,43,68,53,80,28
67398,67,Richtolsheim,378,0.0,0,0.0,21.1,0.0,0,0,0.0,18,68,53,80,21
67400,67,Riedseltz,1130,0.0,0,0.0,110.2,0.0,0,0,0.0,30,68,53,80,52
67401,67,Rimsdorf,294,0.0,0,0.0,12.5,0.0,0,0,0.0,15,68,53,80,18
67403,67,Ringendorf,464,0.0,0,0.0,27.2,0.0,0,0,0.0,25,68,53,80,23
67404,67,Rittershoffen,914,0.0,0,0.0,27.6,0.0,0,0,0.0,29,68,53,80,23
67405,67,Rœschwoog,2273,0.0,0,1.0,14.3,0.0,0,0,0.0,33,68,53,80,20
67406,67,Rohr,366,0.0,0,0.0,19.0,0.0,0,0,0.0,24,68,53,80,20
67407,67,Rohrwiller,1609,0.0,0,0.0,12.2,0.0,0,0,0.0,35,68,53,80,18
67408,67,Romanswiller,1184,0.0,0,0.0,65.8,0.0,0,0,0.0,31,68,53,80,36
67409,67,Roppenheim,1039,0.0,0,6.0,68.0,0.0,0,0,0.0,157,68,53,80,45
67410,67,Rosenwiller,640,0.0,0,2.0,36.3,0.0,0,0,0.0,25,68,53,80,29
67411,67,Rosheim,5409,0.0,0,5.0,54.7,0.0,0,0,0.0,40,68,53,80,39
67412,67,Rossfeld,1030,0.0,0,4.0,19.8,0.0,0,0,0.0,29,68,53,80,25
67413,67,Rosteig,471,0.0,0,4.0,30.9,0.0,0,0,0.0,28,68,53,80,29
67414,67,Rothau,1481,0.0,0,6.0,73.7,0.0,0,0,0.0,37,68,53,80,47
67415,67,Rothbach,468,0.0,0,0.0,39.9,0.0,0,0,0.0,30,68,53,80,27
67416,67,Rott,467,0.0,0,0.0,110.2,0.0,0,0,0.0,20,68,53,80,52
67417,67,Rottelsheim,294,0.0,0,0.0,12.2,0.0,0,0,0.0,18,68,53,80,18
67418,67,Rountzenheim-Auenheim,2000,0.0,0,2.0,59.4,0.0,0,0,0.0,36,68,53,80,37
67420,67,Russ,1233,0.0,0,1.0,90.7,0.0,0,0,0.0,37,68,53,80,46
67421,67,Saales,827,0.0,0,0.0,79.5,0.0,0,0,0.0,41,68,53,80,41
67422,67,Saasenheim,578,0.0,0,3.0,21.1,0.0,0,0,0.0,22,68,53,80,25
67423,67,Saessolsheim,602,0.0,0,2.0,71.6,0.0,0,0,0.0,28,68,53,80,41
67424,67,Saint-Blaise-la-Roche,243,0.0,0,5.0,90.0,0.0,0,0,0.0,29,68,53,80,51
67425,67,Saint-Jean-Saverne,537,0.0,0,0.0,73.0,0.0,0,0,0.0,32,68,53,80,39
67426,67,Saint-Martin,371,0.0,0,0.0,167.3,0.0,0,0,0.0,28,68,53,80,71
67427,67,Saint-Maurice,331,0.0,0,0.0,160.5,0.0,0,0,0.0,27,68,53,80,69
67428,67,Saint-Nabor,511,0.0,0,0.0,36.3,0.0,0,0,0.0,29,68,53,80,26
67429,67,Saint-Pierre,612,0.0,0,8.0,39.0,0.0,0,0,0.0,29,68,53,80,37
67430,67,Saint-Pierre-Bois,776,0.0,0,1.0,162.3,0.0,0,0,0.0,33,68,53,80,71
67432,67,Salmbach,589,0.0,0,0.0,117.7,0.0,0,0,0.0,28,68,53,80,54
67433,67,Sand,1413,0.0,0,1.0,22.3,0.0,0,0,0.0,31,68,53,80,22
67434,67,Sarre-Union,2751,0.0,0,6.0,159.3,0.0,0,1,36.35,434,149,403,252,252
67435,67,Sarrewerden,820,0.0,0,0.0,13.8,0.0,0,0,0.0,29,68,53,80,18
67436,67,Saulxures,505,0.0,0,0.0,75.5,0.0,0,0,0.0,27,68,53,80,40
67437,67,Saverne,11323,13.52,1,10.0,139.7,43.27,490,2,17.66,131,469,217,96,629
67438,67,Schaeffersheim,841,0.0,0,0.0,28.1,0.0,0,0,0.0,29,68,53,80,23
67440,67,Schaffhouse-près-Seltz,549,0.0,0,0.0,121.8,0.0,0,0,0.0,25,68,53,80,56
67441,67,Schalkendorf,336,0.0,0,0.0,28.3,0.0,0,0,0.0,22,68,53,80,23
67442,67,Scharrachbergheim-Irmstett,1320,0.0,0,1.0,57.1,0.0,0,0,0.0,28,68,53,80,34
67443,67,Scheibenhard,875,0.0,0,0.0,121.5,0.0,0,0,0.0,46,68,53,80,56
67444,67,Scherlenheim,114,0.0,0,0.0,41.8,0.0,0,0,0.0,20,68,53,80,28
67445,67,Scherwiller,3121,0.0,0,3.0,34.4,0.0,0,0,0.0,41,68,53,80,29
67446,67,Schillersdorf,413,0.0,0,1.0,36.9,0.0,0,0,0.0,23,68,53,80,27
67447,67,Schiltigheim,34382,17.39,3,31.0,435.8,2.62,90,3,8.72,152,137,174,121,286
67448,67,Schirmeck,2081,0.0,0,23.0,83.8,0.0,0,0,0.0,112,68,53,80,73
67449,67,Schirrhein,2263,0.0,0,0.0,12.2,0.0,0,0,0.0,30,68,53,80,18
67450,67,Schirrhoffen,800,0.0,0,3.0,12.2,0.0,0,0,0.0,32,68,53,80,21
67451,67,Schleithal,1387,0.0,0,0.0,114.4,0.0,0,0,0.0,28,68,53,80,53
67452,67,Schnersheim,1829,0.0,0,5.0,20.6,0.0,0,0,0.0,31,68,53,80,27
67453,67,Schœnau,607,0.0,0,3.0,34.6,0.0,0,0,0.0,27,68,53,80,29
67454,67,Schœnbourg,371,0.0,0,0.0,34.0,0.0,0,0,0.0,24,68,53,80,25
67455,67,Schœnenbourg,711,0.0,0,0.0,27.6,0.0,0,0,0.0,23,68,53,80,23
67456,67,Schopperten,412,0.0,0,0.0,12.9,0.0,0,0,0.0,29,68,53,80,18
67458,67,Schweighouse-sur-Moder,5116,0.0,0,14.0,46.8,0.0,0,0,0.0,49,68,53,80,48
67459,67,Schwenheim,744,0.0,0,0.0,70.5,0.0,0,0,0.0,31,68,53,80,38
67460,67,Schwindratzheim,1763,0.0,0,2.0,46.0,0.0,0,0,0.0,61,68,53,80,32
67461,67,Schwobsheim,325,0.0,0,0.0,21.1,0.0,0,0,0.0,23,68,53,80,21
67462,67,Sélestat,19523,0.0,0,13.0,89.2,5.63,110,0,0.0,126,124,53,86,142
67463,67,Seltz,3168,0.0,0,9.0,118.8,0.0,0,0,0.0,38,68,53,80,67
67464,67,Sermersheim,974,0.0,0,1.0,19.7,0.0,0,0,0.0,31,68,53,80,21
67465,67,Sessenheim,2309,0.0,0,1.0,12.1,0.0,0,0,0.0,33,68,53,80,19
67466,67,Siegen,516,0.0,0,0.0,117.8,0.0,0,0,0.0,23,68,53,80,54
67467,67,Siewiller,381,0.0,0,0.0,19.5,0.0,0,0,0.0,29,68,53,80,20
67468,67,Siltzheim,615,0.0,0,0.0,14.2,0.0,0,0,0.0,31,68,53,80,18
67470,67,Solbach,106,0.0,0,0.0,82.6,0.0,0,0,0.0,20,68,53,80,42
67471,67,Souffelweyersheim,8182,0.0,0,12.0,488.9,0.0,0,0,0.0,63,68,53,80,199
67472,67,Soufflenheim,4775,0.0,0,5.0,72.7,0.0,0,0,0.0,40,68,53,80,45
67473,67,Soultz-les-Bains,946,0.0,0,7.0,49.2,0.0,0,0,0.0,31,68,53,80,40
67474,67,Soultz-sous-Forêts,3125,0.0,0,5.0,35.5,0.0,0,0,0.0,115,104,105,80,32
67475,67,Sparsbach,242,0.0,0,2.0,27.2,0.0,0,0,0.0,25,68,53,80,25
67476,67,Stattmatten,756,0.0,0,0.0,21.0,0.0,0,0,0.0,30,68,53,80,21
67477,67,Steige,627,0.0,0,7.0,158.6,0.0,0,0,0.0,31,68,53,80,78
67478,67,Steinbourg,1928,0.0,0,6.0,77.7,0.0,0,0,0.0,39,68,53,80,48
67479,67,Steinseltz,612,0.0,0,0.0,110.2,0.0,0,0,0.0,229,250,315,274,52
67480,67,Still,1799,0.0,0,7.0,39.3,0.0,0,0,0.0,31,68,53,80,36
67481,67,Stotzheim,1105,0.0,0,3.0,35.7,0.0,0,0,0.0,33,68,53,80,30
67482,67,Strasbourg,291709,25.68,15,27.0,541.3,6.85,1998,24,8.23,306,307,314,229,426
67483,67,Struth,218,0.0,0,6.0,35.2,0.0,0,0,0.0,24,68,53,80,33
67484,67,Stundwiller,510,0.0,0,0.0,27.6,0.0,0,0,0.0,24,68,53,80,23
67485,67,Stutzheim-Offenheim,1628,0.0,0,9.0,36.6,0.0,0,0,0.0,34,68,53,80,38
67486,67,Sundhouse,1810,0.0,0,11.0,25.5,0.0,0,0,0.0,33,68,53,80,37
67487,67,Surbourg,1718,0.0,0,0.0,33.3,0.0,0,0,0.0,33,68,53,80,25
67488,67,Thal-Drulingen,189,0.0,0,0.0,15.8,0.0,0,0,0.0,26,68,53,80,19
67489,67,Thal-Marmoutier,831,0.0,0,0.0,76.2,0.0,0,0,0.0,22,470,53,508,619
67490,67,Thanvillé,621,0.0,0,0.0,161.3,0.0,0,0,0.0,28,68,53,80,69
67491,67,Tieffenbach,245,0.0,0,0.0,27.3,0.0,0,0,0.0,531,68,53,80,23
67492,67,Traenheim,655,0.0,0,0.0,58.2,0.0,0,0,0.0,27,68,53,80,34
67493,67,Triembach-au-Val,430,0.0,0,2.0,163.7,0.0,0,0,0.0,28,68,53,80,73
67494,67,Trimbach,582,0.0,0,0.0,114.7,0.0,0,0,0.0,29,68,53,80,53
67495,67,Truchtersheim,4328,0.0,0,3.0,37.5,0.0,0,0,0.0,41,68,53,80,30
67497,67,Uhlwiller,674,0.0,0,1.0,12.2,0.0,0,0,0.0,31,68,53,80,19
67498,67,Uhrwiller,708,0.0,0,0.0,12.2,0.0,0,0,0.0,24,68,53,80,18
67499,67,Urbeis,317,0.0,0,5.0,158.6,0.0,0,0,0.0,33,68,53,80,75
67500,67,Urmatt,1476,0.0,0,0.0,122.6,0.0,0,0,0.0,32,68,53,80,56
67501,67,Uttenheim,584,0.0,0,0.0,22.6,0.0,0,0,0.0,25,68,53,80,21
67502,67,Uttenhoffen,218,0.0,0,0.0,36.6,0.0,0,0,0.0,24,68,53,80,26
67503,67,Uttwiller,157,0.0,0,0.0,37.6,0.0,0,0,0.0,21,68,53,80,26
67504,67,Valff,1354,0.0,0,3.0,30.9,0.0,0,0,0.0,28,68,53,80,28
67505,67,La Vancelle,403,0.0,0,0.0,19.2,0.0,0,0,0.0,24,68,53,80,20
67506,67,Vendenheim,6005,0.0,0,13.0,408.6,0.0,0,0,0.0,55,68,53,80,173
67507,67,Villé,1755,0.0,0,7.0,162.2,0.0,0,0,0.0,42,68,53,147,79
67508,67,Vœllerdingen,419,0.0,0,3.0,14.7,0.0,0,0,0.0,29,68,53,80,22
67509,67,Volksberg,352,0.0,0,0.0,14.4,0.0,0,0,0.0,25,68,53,80,18
67510,67,Wahlenheim,609,0.0,0,5.0,12.2,0.0,0,0,0.0,30,68,53,80,24
67511,67,Walbourg,926,0.0,0,7.0,24.2,0.0,0,0,0.0,32,68,53,80,31
67513,67,Waldersbach,120,0.0,0,0.0,85.3,0.0,0,0,0.0,13,68,53,80,43
67514,67,Waldhambach,611,0.0,0,1.0,18.7,0.0,0,0,0.0,30,68,53,80,21
67515,67,Waldolwisheim,551,0.0,0,0.0,83.8,0.0,0,0,0.0,25,68,53,80,42
67516,67,Waltenheim-sur-Zorn,659,0.0,0,0.0,36.0,0.0,0,0,0.0,30,68,53,80,26
67517,67,Wangen,637,0.0,0,2.0,54.3,0.0,0,0,0.0,31,68,53,80,35
67519,67,La Wantzenau,5879,0.0,0,4.0,497.9,0.0,0,0,0.0,44,68,53,80,192
67520,67,Wasselonne,5777,0.0,0,12.0,90.1,0.0,0,0,0.0,47,68,53,80,61
67521,67,Weinbourg,466,0.0,0,0.0,28.3,0.0,0,0,0.0,28,68,53,80,23
67522,67,Weislingen,545,0.0,0,0.0,17.5,0.0,0,0,0.0,26,68,53,80,19
67523,67,Weitbruch,2721,0.0,0,0.0,16.6,0.0,0,0,0.0,30,68,53,80,19
67524,67,Weiterswiller,515,0.0,0,0.0,28.5,0.0,0,0,0.0,27,68,53,80,23
67525,67,Westhoffen,1703,0.0,0,1.0,70.5,0.0,0,0,0.0,34,68,53,80,39
67526,67,Westhouse,1638,0.0,0,2.0,25.0,0.0,0,0,0.0,37,68,53,80,25
67527,67,Westhouse-Marmoutier,360,0.0,0,0.0,70.5,0.0,0,0,0.0,20,68,53,80,38
67528,67,Weyer,515,0.0,0,2.0,18.1,0.0,0,0,0.0,25,68,53,80,22
67529,67,Weyersheim,3515,0.0,0,3.0,46.8,0.0,0,0,0.0,31,68,53,80,34
67530,67,Wickersheim-Wilshausen,394,0.0,0,0.0,33.6,0.0,0,0,0.0,23,68,53,80,25
67531,67,Wildersbach,284,0.0,0,0.0,87.2,0.0,0,0,0.0,20,68,53,80,44
67532,67,Willgottheim,1065,0.0,0,1.0,26.9,0.0,0,0,0.0,26,68,53,80,24
67534,67,Wilwisheim,768,0.0,0,0.0,47.5,0.0,0,0,0.0,29,68,53,80,30
67535,67,Wimmenau,1060,0.0,0,2.0,28.5,0.0,0,0,0.0,30,68,53,80,26
67536,67,Windstein,173,0.0,0,0.0,36.6,0.0,0,0,0.0,18,68,53,80,26
67537,67,Wingen,453,0.0,0,0.0,24.2,0.0,0,0,0.0,31,68,53,80,22
67538,67,Wingen-sur-Moder,1572,0.0,0,2.0,44.6,0.0,0,0,0.0,36,68,53,80,31
67539,67,Wingersheim les Quatre Bans,2340,0.0,0,2.0,37.7,0.0,0,0,0.0,28,68,53,80,29
67540,67,Wintershouse,862,0.0,0,0.0,12.2,0.0,0,0,0.0,30,68,53,80,18
67541,67,Wintzenbach,525,0.0,0,0.0,129.1,0.0,0,0,0.0,27,68,53,80,58
67542,67,Wintzenheim-Kochersberg,527,0.0,0,2.0,24.9,0.0,0,0,0.0,27,68,53,80,25
67543,67,Wisches,2061,0.0,0,7.0,82.8,0.0,0,0,0.0,43,68,53,80,51
67544,67,Wissembourg,7541,0.0,0,12.0,139.4,0.0,0,1,13.26,146,157,287,174,78
67545,67,Witternheim,509,0.0,0,0.0,18.5,0.0,0,0,0.0,23,68,53,80,20
67546,67,Wittersheim,728,0.0,0,0.0,12.2,0.0,0,0,0.0,28,68,53,80,18
67547,67,Wittisheim,2086,0.0,0,2.0,24.6,0.0,0,0,0.0,47,68,53,80,24
67548,67,Wiwersheim,897,0.0,0,4.0,26.6,0.0,0,0,0.0,37,68,53,80,28
67550,67,Wœrth,1676,0.0,0,8.0,30.2,0.0,0,0,0.0,36,68,53,80,34
67551,67,Wolfisheim,4191,0.0,0,11.0,404.4,0.0,0,0,0.0,43,68,53,80,169
67552,67,Wolfskirchen,338,0.0,0,0.0,17.1,0.0,0,0,0.0,27,68,53,80,19
67553,67,Wolschheim,312,0.0,0,4.0,71.7,0.0,0,0,0.0,23,68,53,80,44
67554,67,Wolxheim,963,0.0,0,0.0,8.0,0.0,0,0,0.0,29,68,53,80,16
67555,67,Zehnacker,251,0.0,0,7.0,54.3,0.0,0,0,0.0,13,68,53,80,41
67556,67,Zeinheim,226,0.0,0,0.0,56.7,0.0,0,0,0.0,19,68,53,80,33
67557,67,Zellwiller,808,0.0,0,2.0,30.9,0.0,0,0,0.0,29,68,53,80,27
67558,67,Zinswiller,722,0.0,0,7.0,37.2,0.0,0,0,0.0,29,68,53,80,35
67559,67,Zittersheim,239,0.0,0,0.0,33.2,0.0,0,0,0.0,16,68,53,80,25
68001,68,Algolsheim,1132,0.0,0,9.0,17.4,0.0,0,0,0.0,40,73,58,90,33
68002,68,Altenach,378,0.0,0,0.0,14.2,0.0,0,0,0.0,36,73,58,90,20
68004,68,Altkirch,5575,0.0,0,20.0,63.8,0.0,0,0,0.0,97,73,58,90,64
68005,68,Ammerschwihr,1594,0.0,0,5.0,143.1,0.0,0,0,0.0,43,73,58,90,71
68006,68,Bernwiller,1209,0.0,0,0.0,14.2,0.0,0,0,0.0,40,73,58,90,20
68007,68,Andolsheim,2196,0.0,0,0.0,51.4,0.0,0,0,0.0,43,73,58,90,33
68008,68,Appenwihr,585,0.0,0,0.0,17.4,0.0,0,0,0.0,37,73,58,90,21
68009,68,Artzenheim,859,0.0,0,2.0,22.3,0.0,0,0,0.0,40,73,58,90,25
68010,68,Aspach,1141,0.0,0,0.0,31.7,0.0,0,0,0.0,39,73,58,90,26
68011,68,Aspach-le-Bas,1273,0.0,0,1.0,20.5,0.0,0,0,0.0,45,73,58,90,23
68012,68,Aspach-Michelbach,1754,0.0,0,0.0,16.8,0.0,0,0,0.0,41,73,58,90,21
68013,68,Attenschwiller,978,0.0,0,0.0,36.8,0.0,0,0,0.0,39,73,58,90,28
68014,68,Aubure,357,0.0,0,0.0,2.4,0.0,0,0,0.0,37,73,58,90,16
68015,68,Baldersheim,2577,0.0,0,6.0,69.7,0.0,0,0,0.0,53,73,58,90,47
68016,68,Balgau,940,0.0,0,0.0,23.7,0.0,0,0,0.0,39,73,58,90,23
68017,68,Ballersdorf,815,0.0,0,0.0,14.2,0.0,0,0,0.0,41,73,58,90,20
68018,68,Balschwiller,736,0.0,0,0.0,23.1,0.0,0,0,0.0,41,73,58,90,23
68019,68,Baltzenheim,563,0.0,0,9.0,17.4,0.0,0,0,0.0,38,73,58,90,33
68020,68,Bantzenheim,1624,0.0,0,5.0,69.7,0.0,0,0,0.0,195,210,157,237,46
68021,68,Bartenheim,4135,0.0,0,4.0,193.2,0.0,0,0,0.0,62,73,58,90,87
68022,68,Battenheim,1552,0.0,0,2.0,69.7,0.0,0,0,0.0,43,73,58,90,42
68023,68,Beblenheim,931,0.0,0,4.0,2.4,0.0,0,0,0.0,41,73,58,90,21
68024,68,Bellemagny,148,0.0,0,0.0,14.2,0.0,0,0,0.0,30,73,58,90,20
68025,68,Bendorf,251,0.0,0,0.0,26.8,0.0,0,0,0.0,32,73,58,90,24
