departement,commune,code postal,adresse,nom,COG,validation,latitude,longitude,confidenceCoordinates
26,Valence,26000,- 26000 VALENCE,Mosquée Association islamique valentinoise Fontbar,26362,exact_match,44.9234681,4.90723812941381,0.5
26,Valence,26000,Rue Ludwig Van Beethoven - 26000 VALENCE,Association culturelle islamique de Valence,26362,exact_match,44.929346,4.915511,0.266666666666667
27,Les Andelys,27700,rue du Maréchal Foch - 27700 LES ANDELYS,Mosquée,27016,exact_match,49.2496539399387,1.43833102506851,1
27,Évreux,27000,2 Rue de Colmar - 27000 EVREUX,Mosquée Assalam,27229,exact_match,49.012982,1.1640929,1
27,Évreux,27000,rue Emile-Zola - 27000 EVREUX,Mosquée ABDOU ESSALAM,27229,exact_match,49.0050876,1.15457715,1
27,Évreux,27000,21 Rue de la Forêt - 27000 EVREUX,Mosquée El-Fath,27229,exact_match,49.0121396,1.1605527,1
27,Évreux,27000,17 Rue de la Manière Riga 27000 Évreux,Salle de prière foyer,27229,exact_match,49.015862,1.127887,0.3969
27,Évreux,27000,79 Impasse de Chocherel 27000 Évreux,Mosquée,27229,exact_match,49.016525,1.188378,0.3
27,Gaillon,27600,3 impasse Victor Leray - 27600 GAILLON,Mosquée Essalam,27275,exact_match,49.159929,1.344433,1
27,Gaillon,27600,rue de Verdun - 27600 GAILLON,Salle de prière,27275,exact_match,49.1613493539753,1.33719816151178,1
27,Gisors,27140,22 rue des Templiers - 27140 GISORS,Mosquée de Gisors,27284,exact_match,49.277519,1.7620595,1
27,Louviers,27400,2 rue des vallots - 27400 LOUVIERS,Mosquée El badr,27375,exact_match,49.2028003,1.1504394,1
27,Louviers,27400,Chemin du Vallot - 27400 LOUVIERS,Mosquée de Louviers,27375,exact_match,49.2146799201128,1.19509737899641,1
27,Louviers,27400,9 Rue Saint-Jean - 27400 LOUVIERS,Salle de prière,27375,exact_match,49.2100464,1.1760045,1
27,Louviers,27400,Rue Sadi Carnot 27400 Louviers,Salle de prière,27375,exact_match,49.207779,1.161376,0.4
27,Louviers,27400,3 Impasse Victor Lory 27400 Louviers,Mosquée Es-Salam,27375,exact_match,49.208183,1.185025,0.2
27,Louviers,27400,Rue de bruxelles Maison Rouge - 27400 LOUVIERS,Mosquée,27375,exact_match,49.178586,1.172602,0
27,Pîtres,27590,Rue des Mimosas - 27590 PÎTRES,Salle de prière,27458,exact_match,49.3186673099489,1.22096959494408,1
27,Saint-Marcel,27950,rue de l'Industrie - 27950 SAINT MARCEL,Mosquée,27562,exact_match,49.100450202886,1.46458690404532,1
27,Verneuil-sur-Avre,27130,"103, rue Saint-André - 27130 VERNEUIL-SUR-AVRE",Mosquée,27679,exact_match,48.74131,0.933578,1
27,Vernon,27200,Boulevard Georges Azémia - 27200 VERNON,Mosquée Omar ibn el khattab,27681,exact_match,49.0824202986947,1.48106242432166,1
27,Vernon,27200,rue de la Grosse Borne - 27200 VERNON,Mosquée,27681,exact_match,49.0990188638417,1.46978386865972,1
27,Vernon,27200,"5, rue des Carreaux - 27200 VERNON",Salle De Prière,27681,exact_match,49.075865,1.493695,1
27,Vernon,27200,5 Rue Georges André - 27200 VERNON,Mosquée des boutardes,27681,exact_match,49.0767431,1.491804,1
27,Vernon,27200,"5, cours des Fontenelles - 27200 VERNON",Mosquée,27681,exact_match,49.0814591,1.4782835,0.7
27,Vernon,27200,"103, rue saint-André - 27200 VERNON",Mosquée,27681,exact_match,49.052172,1.480526,0.25
27,Val-de-Reuil,27100,2 Rue Courtine - 27100 VAL-DE-REUIL,Mosquée de Val-De-Reuil,27701,exact_match,49.2679473,1.2116049,1
27,Val-de-Reuil,27100,24 Rue du Septentrion 27100 Val-de-Reuil,Salle de prière,27701,exact_match,49.27142905,1.20912805,0.45
27,Val-de-Reuil,27100,Rue des Mimosas 27100 Val-de-Reuil,Mosquée,27701,exact_match,49.270536,1.213074,0.5
28,Auneau,28700,1 Rue Jean Jaurès - 28700 AUNEAU,Mosquée d'Auneau,28015,exact_match,48.462386,1.77019347592593,1
28,Chartres,28000,rue Robert Legué - 28000 CHARTRES,Mosquée,28085,exact_match,48.4398733683345,1.51778055872909,1
28,Chartres,28000,8 Rue de Brétigny - 28000 CHARTRES,Mosquée En-Nasr,28085,exact_match,48.4370455,1.50534143566927,1
28,Chartres,28000,"9, avenue Beaulieu - 28000 CHARTRES",Mosquée ER-Rahma,28085,exact_match,48.43783,1.505513,0.9
28,Châteaudun,28200,1 Boulevard Albert Schweitzer - 28200 CHÂTEAUDUN,Salle de prière,28088,exact_match,48.0798644,1.3488159,1
28,Châteaudun,28200,4 mail de beauvoir - 28200 CHATEAUDUN,Mosquée de Châteaudun,28088,exact_match,48.079664225442,1.3512235356972,0.5
27,CHÂTEAUDUN,27000,41 Bd Albert Schweitzer - 27000 CHÂTEAUDUN,Mosquée Assalama,28088,validation manuelle,49.0385080930953,1.13638565957281,0.475
28,Dreux,28100,6 rue de Bel Air  - 28100 DREUX,Mosquée Hiba D'Allah,28134,exact_match,48.7370833,1.38548194590989,1
28,Dreux,28100,2 rue Élie TILLEUL - 28100 DREUX,Salle de priére El feth,28134,exact_match,48.7463,1.341505,1
28,Dreux,28100,"6, chemin de bel air - 28100 DREUX",Mosquée Benkhoufache,28134,exact_match,48.7370833,1.38548194590989,1
28,Dreux,28100,3 Rue Murger-Bardin - 28100 DREUX,Mosquée Tariq Ibnou Zyed,28134,exact_match,48.7226863,1.3729624,1
28,Dreux,28100,"12, rue René Boisanfray - 28100 DREUX",Mosquée,28134,exact_match,48.736499,1.392278,1
28,Dreux,28100,"24, rue de la Grande Falaise - 28100 DREUX",Mosquée,28134,exact_match,48.741117,1.370118,1
28,Dreux,28100,Avenue du Maréchal de Lattre de Tassigny - 28100 DREUX,Mosquée ES-Sounna,28134,exact_match,48.7377531359034,1.38670382140108,1
28,Dreux,28100,6 Rue André Malraux - 28100 DREUX,Mosquée Omar,28134,exact_match,48.736132,1.346175,1
28,Dreux,28100,41 Rue Hoche - 28100 DREUX,Salle de prière,28134,exact_match,48.7225546,1.3816901,1
28,Dreux,28100,Centre commercial des Chamards - 28100 DREUX,Mosquée Assounnah,28134,exact_match,48.74797425,1.35973329575926,0.5
28,Lucé,28110,2 Hameau du Clos Vougeot - 28110 LUCÉ,Mosquée de Lucé,28218,exact_match,48.4366841,1.46742014688534,1
28,Mainvilliers,28300,"1, rue Aristide Briand - 28300 MAINVILLIERS",Mosquée,28229,exact_match,48.4477701,1.4559327,1
28,Nogent-le-Rotrou,28400,21 Rue Maison Maraine - 28400 NOGENT-LE-ROTROU,Mosquée de Nogent-Le-Rotrou,28280,exact_match,48.3215773,0.8031009,1
28,Saint-Lubin-des-Joncherets,28250,Rue des caves - 28250 SAINT LUBIN DES JONCHERETS,Mosquée de Saint Lubin,28348,exact_match,48.579526,1.071646,0
28,Vernouillet,28500,Allée de Cheddar - 28500 VERNOUILLET,Mosquée de la Tabellionne - Masjid Ad-Dawatou ilaLLah,28404,exact_match,48.7350820631968,1.335109066376,1
29,Brest,29200,123 Rue de Gouesnou - 29200 BREST,Mosquée Sunna,29019,exact_match,48.4127678,-4.4682488,1
29,Brest,29200,"29, rue de Kermaria - 29200 BREST",Mosquée,29019,exact_match,48.4170024,-4.4890116,1
29,Brest,29200,Rue de Kergoat - 29200 BREST,Salle de prière,29019,exact_match,48.4002142257393,-4.50500813033142,1
29,Brest,29000,6 Rue Victor Pengam 29000 Brest,Mosquée Al Madina,29019,exact_match,47.975027,-4.131739,0.05
29,Quimper,29000,"205, route de Douarnenez - 29000 QUIMPER",Mosquée,29232,exact_match,47.9991422,-4.1354067,1
29,Quimper,29000,41 Rue Paul Borrossi - 29000 QUIMPER,Salle de prière,29232,exact_match,47.9876657,-4.1224104,1
29,Quimper,29000,"2, rue Ile de Man - 29000 QUIMPER",Salle de prièreQuartier Penhars,29232,exact_match,47.9877278,-4.1283034,0.63
30,Alès,30100,1068 quai de Cauvel - 30100 ALES,Mosquee de la royale,30007,exact_match,44.143545,4.07542679178886,1
30,Alès,30100,"70, rue Fg. de Rochebelle - 30100 ALES",Mosquée EL-FATH,30007,exact_match,44.1275435,4.07101006818182,0.9
30,Bagnols-sur-Cèze,30200,24 rue saint victor - 30200 BAGNOLS SUR CÈZE,Mosquée de Bagnols,30028,exact_match,44.1608739,4.6206464,1
30,Beaucaire,30300,"29, rue Barbès - 30300 BEAUCAIRE",Mosquée,30032,exact_match,43.807226,4.646188,1
30,Beaucaire,30300,"21, Rue Eugene Vigne a l'angle de Salengro - 30300 BEAUCAIRE",Mosquée,30032,exact_match,43.806583,4.645476,0.5
30,Garons,30128,"150, route de Bouillargues - 30128 GARONS",Mosquée Cheikh KHALIL,30125,exact_match,43.7751113,4.42673,1
30,Garons,30128,La Grande Rue 30128 Garons,Mosquée,30125,exact_match,43.771175,4.438487,0.5
30,La Grand-Combe,30110,20 Rue Mistra 30110 La Grand-Combe,Mosquée De La Grand Combe,30132,exact_match,44.219879,4.017763,0.2
30,La Grand-Combe,30110,"1874, Quai du 11 Nov. 1918 - 30110 LA GRAND COMBE",Mosquée DE TRESCOL,30132,exact_match,44.21741885,4.01926649356847,1
30,Lédignan,30350,"2, rue Castagno - 30350 LEDIGNAN",Mosquée,30146,exact_match,43.9895859,4.1056627,0.81
30,Montfrin,30490,21 Ter Rue Docteur Larroy 30490 Montfrin,Mosquée,30179,exact_match,43.880778,4.597142,0.230769230769231
30,Nîmes,30000,"8, Boulevard Sergent Triaire - 30000 NIMES",Mosquée,30189,exact_match,43.831557,4.364598,1
30,Nîmes,30000,"843, André Marques - 30000 NIMES",Mosquée,30189,exact_match,43.847026,4.392669,1
30,Nîmes,30000,Rue Pierre Brossolette  - 30000 NÎMES,Mosquée Pierre Brossolette,30189,exact_match,43.842538,4.388446,1
30,Nîmes,30000,Quai Megisserie - 30000 NIMES,Mosquée,30189,exact_match,43.839089,4.353934,0.5103
30,Nîmes,30000,1 Rue Jacques Monod 30000 Nîmes,Mosquée Lumiere et Piété,30189,exact_match,43.83007,4.332098,1
30,Nîmes,30000,5 Place Fragonard 30000 Nîmes,Mosquée,30189,exact_match,43.821698,4.331532,1
30,Nîmes,30000,10 Rue de la Gazelle 30000 Nîmes,Mosquée,30189,exact_match,43.851832,4.375609,1
30,Nîmes,30000,22 Promenade de Newton 30000 Nîmes,Salle de prière,30189,exact_match,43.830474,4.329102,0.9
30,Nîmes,30000,10 Rue Galilée 30000 Nîmes,Mosquée,30189,exact_match,43.8286308905779,4.32647897707442,0.5
30,Nîmes,30190,Rue Saint-Geniès de Malgoirès 30190 Saint-Geniès-de-Malgoirès,Mosquée saint genies de malgoires,30189,exact_match,43.9461726,4.2169644,0.5
30,Nîmes,30000,216 Chemin du Mas de Mingue 30000 Nîmes,Mosquée,30189,exact_match,43.864714,4.390548,0.32805
30,Pont-Saint-Esprit,30130,"19, rue Joliot Curie - 30130 PONT SAINT ESPRIT",Mosquée,30202,exact_match,44.2553118,4.6498183,1
30,Remoulins,30210,"3, Chemin Saint-André - 30210 REMOULINS",Mosquée de Remoulins El-Nour,30212,exact_match,43.937077,4.565032,0.567
30,Rochefort-du-Gard,30650,chemin des Fonts - 30650 ROCHEFORT DU GARD,Mosquée,30217,exact_match,43.9842773235529,4.71247190204259,1
30,Roquemaure,30150,4 Rue du 8 Mai 1945 30150 Roquemaure,Mosquée,30221,exact_match,44.051207,4.776774,1
30,Saint-Geniès-de-Malgoirès,30190,route de Nîmes - 30190 SAINT GENIES DE MALGOIRES,Mosquée,30255,exact_match,43.9559870638201,4.24271954039476,1
30,Saint-Gilles,30800,rue du Puech Rouge - 30800 SAINT GILLES,Mosquée,30258,exact_match,43.6800699312022,4.43317184028976,1
30,Saint-Laurent-des-Arbres,30126,Rue Marcel Serdan - 30126 SAINT LAURENT DES ARBRES,Mosquée,30278,exact_match,44.050545,4.697608,0.75
30,Sommières,30250,"9, rue de Mazere - 30250 SOMMIERES",Mosquée,30321,exact_match,43.7817965,4.0910094,0.9
30,Uzès,30700,4 avenue des Cévennes - 30700 UZÈS,Mosquée de Uzès,30334,exact_match,44.015076,4.4136273,1
30,Vauvert,30600,rue Salvador Allendé - 30600 VAUVERT,Mosquée,30341,exact_match,43.6975181248589,4.28178044898016,1
30,Vauvert,30600,Rue Chaillot - 30600 VAUVERT,Mosquée El-Fath De Vauvert,30341,exact_match,43.6968689066301,4.27594230718263,0.9
30,Vauvert,30600,"22, Impasse du Roc - 30600 VAUVERT",Mosquée,30341,exact_match,43.6970631251113,4.28703148134977,0.5
30,Vauvert,30600,"Zone Industrielle, lieu-dit Mas Barbet - 30600 VAUVERT",Mosquée El Fourqane,30341,exact_match,43.6529748,4.29270367017848,0.5
31,Auterive,31190,05 place du maréchal leclerc  - 31190 AUTERIVE,Mosquée Tawbah,31033,exact_match,43.3529939977411,1.47765803324758,0.5
31,Beauzelle,31700,"3, rue des Cigognes - 31700 BEAUZELLE",Mosquée De Beauzelle,31056,exact_match,43.6635955,1.3784779,1
31,Beauzelle,31700,3 Rue des Mésanges - 31700 BEAUZELLE,Mosquée De Beauzelle,31056,exact_match,43.6635385,1.3761471,1
31,Blagnac,31700,18 rue des Orfèvres - 31700 BLAGNAC,Mosquée De Blagnac,31069,exact_match,43.6462075,1.38256,1
31,Cazères,31220,"2, chemoin de Devèze - 31220 CAZERES",Mosquée De Cazers,31135,exact_match,43.217489,1.086017,0.771428571428571
31,Colomiers,31770,7 Chemin de la Plaine - 31770 COLOMIERS,Mosquée Al ikhsane de Colomiers,31149,exact_match,43.5958884,1.2984702,1
31,Cugnaux,31270,2 ter Rue du Vivier - 31270 CUGNAUX,Mosquée,31157,exact_match,43.536378,1.336871,1
31,Fenouillet,31150,14 BIS RUE SEVESO - 31150 FENOUILLET,Salle de priére AMNT,31182,exact_match,43.680599,1.405914,1
31,Muret,31600,Rue de Marclan - 31600 MURET,Mosquée de Muret,31395,exact_match,43.4814449113793,1.3328429552418,1
31,Muret,31600,2 Bd Lamasquère - 31600 MURET,Mosquée El Badr,31395,exact_match,43.462876,1.321086,0.81
31,Saint-Gaudens,31800,"71, avenue François Mitterand - 31800 SAINT GAUDENS",Mosquée DE,31483,exact_match,43.110229,0.733781,0.567
31,Saubens,31600,Rue de l'Europe - 31600 SAUBENS,Mosquée El-Badr,31533,exact_match,43.4795883102692,1.3492422986551,1
31,Toulouse,31200,64 chemin des izards - 31200 TOULOUSE,Mosquée des Izards,31555,exact_match,43.6415598,1.4445075,1
31,Toulouse,31000,"39, Rue de la Colombette - 31000 TOULOUSE",Salle de priére SAINT GEORGES,31555,exact_match,43.6045121,1.453638,1
31,Toulouse,31000,5 rue de l'hirondelle - 31000 TOULOUSE,Salle de prière El nour,31555,exact_match,43.6107204,1.4404215,1
31,Toulouse,31100,Impasse de Londres - 31100 TOULOUSE,Mosquée Es-Salam,31555,exact_match,43.5676975952103,1.40990918747063,1
31,Toulouse,31400,22 Rue Jean Lebas - 31400 TOULOUSE,Grande Mosquée de Toulouse,31555,exact_match,43.575928,1.4403959,1
31,Toulouse,31200,Place des Papyrus - 31200 TOULOUSE,Association des Résidents du Foyer,31555,exact_match,43.635199493429,1.43385947317295,1
31,Toulouse,31100,Cheminement Edgar Varèse - 31100 TOULOUSE,Salle de prière A C Musulmane de Toulouse,31555,exact_match,43.5734887157288,1.40438343759613,1
31,Toulouse,31100,Place de Levesville - 31100 TOULOUSE,Salle de prière,31555,exact_match,43.581332,1.397487,0.9
31,Toulouse,31000,"59, rue de la Faourette - 31000 TOULOUSE",Mosquée Rahma Faourette-Bagatelle Toulouse,31555,exact_match,43.604705,1.454939,0.5
31,Toulouse,31000,Rue de Cannes 31000 Toulouse,Mosquée En Nour,31555,exact_match,43.580338932,1.441339383,1
31,Toulouse,31000,4 Rue Vincent Van Gogh 31000 Toulouse,Mosquée,31555,exact_match,43.5635984,1.4003526,1
31,Toulouse,31000,79 Allée Charles de Fitte 31000 Toulouse,Mosquée,31555,exact_match,43.5987871,1.42983178321727,1
31,Toulouse,31000,Cheminement Vincent d'Indy 31000 Toulouse,Mosquée,31555,exact_match,43.5707284641787,1.40663383604562,1
31,Toulouse,31000,18 Cheminement Louis Auriacombe 31000 Toulouse,Mosquée Abou-Bakr,31555,exact_match,43.5700376,1.4045765,1
31,Toulouse,31000,Place Edouard Bouillère - 31000 TOULOUSE,Mosquée du Mirail,31555,exact_match,43.603902,1.440694,0.5
32,Auch,32000,64 rue Jeanne-d'Albret  - 32000 AUCH,Mosquée D'Auch,32013,exact_match,43.632563,0.594614,1
32,Auch,32000,64 rue Jeanne d'Albret - 32000 AUCH,Mosquée d'Auch,32013,exact_match,43.632563,0.594614,1
32,Auch,32000,"place Patrice Brocas, Tour N AUCH - 32000 AUCH",Mosquée Salam,32013,exact_match,43.66258325,0.608148459954985,0.5
32,Condom,32100,"12, rue des Ursulines - 32100 CONDOM",Mosquée de Condom,32107,exact_match,43.956091,0.370852,1
32,Condom,32100,"19, avenue Victor-Hugo, CONDOM - 32100 CONDOM",Mosquée de Condom,32107,exact_match,43.954172,0.37922,1
32,Eauze,32800,"12, rue Carbonas - 32800 EAUZE",Mosquée D'Eauze,32119,exact_match,43.861499,0.099753,1
32,Fleurance,32500,"22, boulevard Dannez - 32500 FLEURANCE",Mosquée De Fleurance,32132,exact_match,43.8469782,0.6607715,1
32,Fleurance,32500,"27, rue Arnaud de Moles - 32500 FLEURANCE",Mosquée De Fleurance,32132,exact_match,43.8473992303606,0.662457926945445,0.5
32,Mirande,32300,"2, Cité Canéron - 32300 MIRANDE",Mosquée,32256,exact_match,43.515451,0.403925,0.25
33,Bègles,33130,Avenue Jeanne d'Arc - 33130 BÈGLES,Association des Citoyens Musulmans Bèglais,33039,exact_match,44.8024156488972,-0.545429324248439,1
33,Blaye,33390,"135, rue Hôpital - 33390 BLAYE",Mosquée,33058,exact_match,45.139015,-0.653418,0.63
33,Blaye,33390,"139, chemin de Peyrissol - 33390 BLAYE",Mosquée,33058,exact_match,45.1416027094037,-0.653484010105147,0.5
33,Bordeaux,33800,50 Rue Jules Guesde - 33800 BORDEAUX,Mosquée el Houda (Association des Musulmans de la Gironde),33063,exact_match,44.8295082,-0.5644555,1
33,Bordeaux,33300,41 Rue Robert Schuman - 33300 BORDEAUX,Mosquée du Grand Parc,33063,exact_match,44.8581038,-0.5848027,1
33,Bordeaux,33000,"59, quai Richelieu - 33000 BORDEAUX",Salle de priere,33063,exact_match,44.836974,-0.5664028,1
33,Bordeaux,33000,5 rue de la Halle - 33000 BORDEAUX,Mosquée Merkez-Cani,33063,exact_match,44.8378014,-0.5676317,1
33,Bordeaux,33000,46 Cours Victor Hugo - 33000 BORDEAUX,Salle de prière,33063,exact_match,44.8355146,-0.5683022,1
33,Bordeaux,33000,37 Rue de la Fusterie - 33000 BORDEAUX,Salle de prière,33063,exact_match,44.835304,-0.565226,1
33,Bordeaux,33000,36 Rue des Menuts - 33000 BORDEAUX,Mosquée Nour,33063,exact_match,44.8343185,-0.5677424,1
33,Bordeaux,33000,4 Place de la Gare Pauillac 33000 Bordeaux,MosquéeEl-Fath de Bordeaux,33063,exact_match,44.836266,-0.572136,0.441
33,Bordeaux,33000,9 Rue de Pineau 33000 Bordeaux,Mosquée Espace Cultuel Musulman de la Bastide,33063,exact_match,44.843112,-0.5571529,1
33,Bordeaux,33000,6 Rue Gerbier 33000 Bordeaux,Mosquée,33063,exact_match,44.829734,-0.5644054,1
33,Cadillac,33410,92 Rue des Cazeaux Cazalet 33410 Cadillac,Mosquée TAWBA,33081,exact_match,44.634211,-0.317648,0
33,Castillon-la-Bataille,33350,"14, rue Anatole France - 33350 CASTILLON LA BATAILLE",Mosquée,33108,exact_match,44.854152,-0.043947,1
33,Cenon,33150,20 Cours Victor Hugo - 33150 CENON,Mosquée de Cenon,33119,exact_match,44.8561871,-0.5321666,1
33,Cenon,33150,Rue du Maréchal Foch - 33150 CENON,Mosquée de Cenon,33119,exact_match,44.8539254662942,-0.527497232831951,1
33,Lesparre-Médoc,33340,"19, cours Edouard Branly - 33340 LESPARRE MEDOC",Mosquée,33240,exact_match,45.303323,-0.922734,1
33,Libourne,33500,11 avenue du  Général Monsabert - 33500 LIBOURNE,Grande Mosquée de Libourne,33243,exact_match,44.915249,-0.222531,0.9
33,Libourne,33500,"9, rue de L'Hermitage - 33500 LIBOURNE",Mosquée de Libourne,33243,exact_match,44.914001,-0.23462,0.25
33,Mérignac,33700,30 Avenue Marcel Dassault - 33700 MÉRIGNAC,Mosquée de Mérignac,33281,exact_match,44.848055,-0.685091,1
33,Mérignac,33700,Résidence Roger Salengro - 33700 MERIGNAC,Mosquée,33281,exact_match,44.839201,-0.665409,0.9
33,Pauillac,33250,"3 bis, Place Verdun - 33250 PAUILLAC",Mosquée EL-FATH,33314,exact_match,45.203509,-0.755083,0.9
33,Pessac,33600,156 avenue Jean Jaurés - 33600 PESSAC,Centre d'Activités islamiques Les Echoppes,33318,exact_match,44.8125159,-0.6148326,1
33,Pessac,33600,Rue de l'horloge  - 33600 PESSAC,Maison municipale de Saige,33318,exact_match,44.7911320419142,-0.630035094851558,1
33,Port-Sainte-Foy-et-Ponchapt,33220,"7, chemin du Luc - 33220 PORT SAINTE FOY PONCHAPT",Mosquée SALAM,33324,mapped_to_Port-Sainte-Foy-et-Ponchapt,44.846774,0.207248,1
33,La Réole,33190,"14, rue des Argentiers LA REOLE - 33190 LA REOLE",Mosquée,33352,exact_match,44.58306,-0.040342,1
33,Saint-Martin-Lacaussade,33390,"1, voie Romaine - 33390 SAINT MARTIN LACAUSSADE",Mosquée,33441,exact_match,45.1398399,-0.6532092,1
33,Talence,33400,6 Rue Henry de Montherlant - 33400 TALENCE,Mosquée de Talence,33522,exact_match,44.7908394,-0.584964,1
33,Talence,33400,Campus Universitaire 33400 Talence,Mosquée,33522,exact_match,44.800572,-0.604133,0.3969
33,Toulenne,33210,"83, avenue du 8 Mai 1945 - 33210 TOULENNE",Mosquée,33533,exact_match,44.559026,-0.263753,0.833333333333333
33,Villenave-d'Ornon,33140,"6, rue Jean Jaurès - 33140 VILLENAVE D'ORNON",Mosquée,33550,exact_match,44.763775,-0.582026,1
34,Agde,34300,8 rue jean bedos - 34300 AGDE,Mosquée Association recherche et culture,34003,exact_match,43.3162106,3.4677992,1
34,Agde,34300,"48, rue Sadi Carnot - 34300 AGDE",Mosquée,34003,exact_match,43.309093,3.468982,1
34,Béziers,34500,rue raspail - 34500 BÉZIERS,Mosquée Al Nour,34032,exact_match,43.3373905046971,3.21678124437598,1
34,Béziers,34500,"20, rue Victor Hugo - 34500 BEZIERS",Mosquée,34032,exact_match,43.340867,3.219752,1
34,Béziers,34500,"2 bis, rue de l'Hortet - 34500 BEZIERS",Centre Culturel Islamique de Béziers,34032,exact_match,43.338826,3.216017,1
34,Béziers,34500,"11, rue du Docteur Fleming, Béziers - 34500 BEZIERS",Mosquée,34032,exact_match,43.337299,3.257049,1
